Ticket_ID,Customer_ID,Ticket_Date,Issue_Category,Product_Category,Priority,Status,Assigned_Agent,Response_Time_Hours,Resolution_Time_Hours,Customer_Satisfaction_Rating,Region,Channel,Escalated
TCK111754,CUST49933,2024-12-20 05:37:03,Account Access,Fashion,Medium,Resolved,Rahul Joshi,0.26,35.52,3.0,Central,Web,No
TCK104118,CUST30925,2024-07-05 07:44:30,Delivery Delay,Books & Media,Medium,Closed,Rahul Joshi,1.99,24.64,4.0,Central,Chat,No
TCK101138,CUST42220,2024-09-18 00:23:02,Login Problem,Furniture,Low,Resolved,Vikram Rao,11.18,5.24,2.0,West,Email,No
TCK102768,CUST20333,2024-12-31 16:20:57,Delivery Delay,Mobile & Accessories,High,Open,Ishita Kapoor,0.16,,,North,Phone,No
TCK108183,CUST31603,2024-04-07 07:13:47,App Crash,Electronics,Medium,Closed,Divya Menon,0.12,4.41,5.0,East,Web,No
TCK109630,CUST31356,2024-06-04 15:03:08,Warranty Claim,Home Appliances,High,Closed,Vikram Rao,1.54,11.07,4.0,Central,Email,No
TCK107662,CUST21178,2024-01-10 18:37:23,Payment Failure,Fashion,Low,Resolved,Neha Gupta,0.39,7.28,5.0,East,Web,No
TCK109028,CUST37331,2024-06-02 07:10:26,Feature Request,Groceries,Low,Closed,Aditya Singh,0.86,40.27,4.0,West,Chat,No
TCK102491,CUST41344,2024-07-04 22:07:39,Delivery Delay,Home Appliances,Low,In Progress,Aditya Singh,1.72,,,South,Phone,No
TCK111733,CUST39162,2024-05-03 07:24:54,Delivery Delay,Groceries,High,Closed,Manish Kumar,0.38,1.89,4.0,East,Chat,No
TCK107743,CUST20794,2024-03-02 10:12:36,Feature Request,Fashion,Critical,Closed,Ananya Iyer,3.84,0.5,5.0,North,Chat,No
TCK103936,CUST27076,2024-04-15 08:13:09,App Crash,Furniture,Critical,Resolved,Ishita Kapoor,0.3,5.4,4.0,East,Phone,No
TCK102385,CUST21323,2024-02-28 15:46:56,Warranty Claim,Mobile & Accessories,Medium,Closed,Priya Nair,13.55,22.56,4.0,South,Email,Yes
TCK108017,CUST12854,2024-04-12 05:33:21,App Crash,Software/Subscription,Medium,Closed,Sneha Reddy,0.4,42.83,3.0,Central,Phone,No
TCK107085,CUST16216,2024-02-05 02:27:09,Warranty Claim,Groceries,Medium,Closed,Aarav Sharma,0.39,24.72,4.0,East,Web,No
TCK100116,CUST33056,2024-09-29 23:04:58,Payment Failure,Software/Subscription,Medium,Closed,Karan Verma,0.52,48.05,4.0,East,Chat,No
TCK101864,CUST27728,2024-10-07 21:55:19,Billing Issue,Home Appliances,Low,Closed,Neha Gupta,1.64,10.55,4.0,North,Phone,No
TCK103120,CUST22116,2024-10-31 11:57:12,Login Problem,Home Appliances,Low,Closed,Rahul Joshi,0.27,12.21,4.0,Central,Chat,No
TCK104259,CUST20573,2024-02-24 08:57:35,Delivery Delay,Mobile & Accessories,High,Closed,Rohan Mehta,4.26,13.88,3.0,Central,Email,No
TCK111182,CUST20010,2024-01-17 19:27:52,Feature Request,Groceries,Medium,Closed,Karan Verma,2.05,4.38,3.0,West,Email,No
TCK102820,CUST39744,2024-03-31 03:27:03,Login Problem,Mobile & Accessories,Low,Open,Sneha Reddy,0.81,,,East,Web,No
TCK109255,CUST12991,2024-02-21 03:00:23,Delivery Delay,Groceries,Medium,Closed,Manish Kumar,10.36,25.58,4.0,,Email,No
TCK109118,CUST27152,2024-03-10 08:14:52,Login Problem,Software/Subscription,High,Open,Divya Menon,0.16,,,East,Chat,No
TCK111005,CUST37767,2024-10-27 22:10:25,Account Access,Books & Media,Medium,Closed,Karan Verma,2.19,6.52,5.0,South,Chat,No
TCK104700,CUST24788,2024-11-21 13:32:51,Technical Support,Home Appliances,Medium,Closed,Manish Kumar,0.47,28.61,,Central,Phone,No
TCK103803,CUST41274,2024-11-20 15:39:17,Refund Request,Electronics,Low,Resolved,Divya Menon,0.43,10.95,4.0,North,Chat,No
TCK106069,CUST18106,2024-11-19 07:38:31,Account Access,Home Appliances,Critical,Closed,Rahul Joshi,0.76,8.78,4.0,East,Chat,No
TCK103537,CUST38193,2024-02-05 02:06:01,Technical Support,Software/Subscription,Low,Closed,Rahul Joshi,1.82,13.25,4.0,West,Email,No
TCK103826,CUST45131,2024-05-23 14:04:09,App Crash,Fashion,Low,Closed,Pooja Desai,0.1,23.84,3.0,West,Web,No
TCK106643,CUST26689,2024-11-14 21:29:45,Login Problem,Software/Subscription,Low,Resolved,Aditya Singh,0.3,65.05,3.0,Central,Phone,No
TCK110474,CUST18771,2024-12-16 11:57:08,Payment Failure,Fashion,Medium,Resolved,Priya Nair,0.1,13.39,5.0,North,Phone,No
TCK101947,CUST28826,2024-06-11 22:53:59,Payment Failure,Groceries,Low,Resolved,Rahul Joshi,1.68,131.96,2.0,South,Chat,No
TCK110578,CUST37617,2024-08-13 11:59:08,Delivery Delay,Home Appliances,Medium,Closed,Vikram Rao,1.93,19.9,3.0,West,Email,No
TCK109265,CUST15152,2024-09-27 18:47:51,Refund Request,Mobile & Accessories,Medium,Open,Rahul Joshi,1.4,,,East,Phone,No
TCK110106,CUST39090,2024-04-30 12:09:58,Billing Issue,Software/Subscription,Low,Resolved,Priya Nair,5.61,3.16,4.0,East,Web,No
TCK107270,CUST10365,2024-06-21 22:21:30,Account Access,Home Appliances,Low,In Progress,Rahul Joshi,1.93,,,West,Web,Yes
TCK110494,CUST25656,2024-03-24 09:01:51,Product Defect,Mobile & Accessories,Low,Closed,Manish Kumar,0.94,21.02,3.0,West,Chat,No
TCK107930,CUST37510,2024-03-10 06:59:28,Account Access,Electronics,Critical,Closed,Vikram Rao,0.12,4.17,4.0,North,Chat,Yes
TCK107167,CUST37487,2024-04-19 20:24:45,Technical Support,Mobile & Accessories,Critical,Closed,Rahul Joshi,1.8,9.5,4.0,East,Email,Yes
TCK106964,CUST31316,2024-10-12 19:28:59,Product Defect,Software/Subscription,Medium,Resolved,Pooja Desai,0.31,50.01,4.0,South,Phone,No
TCK105868,CUST27665,2024-06-20 04:53:26,Billing Issue,Home Appliances,Medium,Closed,Sneha Reddy,0.93,2.22,4.0,South,Phone,No
TCK104762,CUST24339,2024-07-05 06:28:32,Refund Request,Software/Subscription,Medium,Resolved,Sneha Reddy,2.3,5.49,4.0,Central,Email,No
TCK100883,CUST11931,2024-08-03 12:24:34,Refund Request,Fashion,Medium,Resolved,Sneha Reddy,0.46,12.23,2.0,,Chat,No
TCK100558,CUST20813,2024-08-23 20:36:37,Account Access,Mobile & Accessories,Low,Closed,Priya Nair,4.72,15.95,3.0,North,Email,No
TCK109838,CUST49639,2024-11-02 14:45:25,Warranty Claim,Electronics,High,Closed,Priya Nair,1.07,0.71,4.0,West,Email,No
TCK101208,CUST19564,2024-01-12 04:11:05,Refund Request,Software/Subscription,Low,Resolved,Ananya Iyer,0.33,22.68,3.0,South,Email,No
TCK107685,CUST36744,2024-01-20 22:38:43,Feature Request,Fashion,High,Closed,Vikram Rao,15.32,19.8,4.0,South,Email,No
TCK109380,CUST46959,2024-07-29 10:00:44,Warranty Claim,Electronics,High,Closed,Aarav Sharma,3.64,6.02,3.0,Central,Web,No
TCK106539,CUST37683,2024-11-21 21:10:02,Account Access,Mobile & Accessories,Critical,Closed,Karan Verma,0.39,13.4,3.0,East,Chat,No
TCK103212,CUST19782,2024-03-26 01:23:28,Product Defect,Mobile & Accessories,High,Closed,Neha Gupta,0.45,3.96,4.0,West,Chat,No
TCK103631,CUST18909,2024-06-30 14:03:31,Delivery Delay,Groceries,Critical,Closed,Aditya Singh,0.74,4.11,4.0,South,Web,Yes
TCK101709,CUST32008,2024-02-14 00:46:41,Product Defect,Books & Media,Critical,Open,Sneha Reddy,0.23,,,West,Phone,Yes
TCK108459,CUST17777,2024-08-14 09:29:50,App Crash,Home Appliances,Medium,Resolved,Karan Verma,0.16,32.23,4.0,Central,Phone,No
TCK101141,CUST48991,2024-11-23 18:55:30,Account Access,Home Appliances,Medium,Resolved,Pooja Desai,0.1,4.84,5.0,South,Chat,No
TCK103163,CUST18862,2024-03-11 18:36:29,Payment Failure,Groceries,Low,Closed,Sneha Reddy,1.31,17.42,3.0,Central,Phone,No
TCK106208,CUST44420,2024-11-29 23:50:08,Technical Support,Home Appliances,Medium,Closed,Ananya Iyer,0.14,2.33,,West,Chat,No
TCK103731,CUST13908,2024-10-01 05:56:57,Product Defect,Mobile & Accessories,High,Resolved,Neha Gupta,0.65,8.85,3.0,South,Chat,Yes
TCK102661,CUST38162,2024-03-22 22:43:57,Warranty Claim,Furniture,Critical,Closed,Pooja Desai,4.09,3.01,5.0,South,Email,No
TCK108849,CUST14052,2024-11-20 20:55:42,Payment Failure,Fashion,Low,Resolved,Vikram Rao,0.83,2.79,4.0,Central,Email,No
TCK101308,CUST34344,2024-04-28 10:06:11,Technical Support,Software/Subscription,Low,Closed,Neha Gupta,1.08,61.09,2.0,East,Web,Yes
TCK102568,CUST32736,2024-08-29 11:20:28,Technical Support,Software/Subscription,Medium,Closed,Aarav Sharma,1.1,36.49,4.0,East,Email,No
TCK102835,CUST25180,2024-12-05 17:06:17,Order Cancellation,Fashion,Critical,Open,Pooja Desai,0.1,,,North,Chat,No
TCK111600,CUST46574,2024-05-26 12:19:40,Account Access,Software/Subscription,Medium,Closed,Priya Nair,0.89,15.22,4.0,North,Email,No
TCK102152,CUST14848,2024-05-06 00:59:00,App Crash,Furniture,Medium,Resolved,Pooja Desai,3.47,32.14,4.0,South,Web,No
TCK109471,CUST47210,2024-12-11 23:26:52,Warranty Claim,Mobile & Accessories,Medium,Closed,Arjun Malhotra,2.04,5.25,4.0,East,Web,No
TCK103836,CUST37138,2024-11-25 17:59:45,Payment Failure,Mobile & Accessories,Low,Closed,Arjun Malhotra,0.8,7.34,3.0,West,Email,No
TCK111751,CUST31385,2024-12-18 17:43:49,Order Cancellation,Electronics,High,Closed,Neha Gupta,1.6,5.69,5.0,West,Chat,No
TCK109306,CUST44189,2024-06-12 02:27:13,Refund Request,Fashion,Low,Closed,Rohan Mehta,1.31,21.47,4.0,West,Web,No
TCK109961,CUST46642,2024-12-19 11:24:06,Account Access,Software/Subscription,Critical,Closed,Priya Nair,5.74,4.31,5.0,Central,Web,No
TCK105005,CUST13587,2024-05-02 02:20:55,Warranty Claim,Furniture,Medium,Resolved,Arjun Malhotra,3.83,5.91,4.0,Central,Email,No
TCK106627,CUST11673,2024-05-14 09:29:03,Feature Request,Electronics,Critical,Closed,Aditya Singh,3.02,17.34,3.0,West,Email,No
TCK101628,CUST10772,2024-08-22 07:06:11,Login Problem,Furniture,Low,Closed,Aarav Sharma,1.92,8.39,3.0,West,Web,No
TCK109708,CUST46570,2024-03-02 09:55:09,Product Defect,Mobile & Accessories,High,In Progress,Rahul Joshi,0.89,,,South,Email,No
TCK111887,CUST43592,2024-10-29 08:56:40,Account Access,Electronics,High,Closed,Divya Menon,0.36,17.42,3.0,North,Chat,No
TCK100359,CUST45465,2024-01-24 09:37:23,Login Problem,Books & Media,Low,Resolved,Karan Verma,1.2,49.8,3.0,North,Web,No
TCK100139,CUST31040,2024-09-17 06:05:49,Login Problem,Mobile & Accessories,High,Resolved,Aditya Singh,11.72,2.95,3.0,East,Email,No
TCK108492,CUST48981,2024-04-27 12:13:21,Billing Issue,Furniture,High,Closed,Arjun Malhotra,1.74,16.29,4.0,Central,Phone,No
TCK100383,CUST42589,2024-06-29 23:28:21,Login Problem,Books & Media,Low,Closed,Manish Kumar,2.61,8.32,3.0,East,Email,No
TCK109685,CUST39577,2024-11-19 14:47:15,Login Problem,Home Appliances,High,Closed,Priya Nair,2.83,6.21,5.0,West,Email,No
TCK104858,CUST16147,2024-07-12 18:54:07,Product Defect,Electronics,Low,Closed,Vikram Rao,0.71,12.27,4.0,East,Email,No
TCK111258,CUST22805,2024-11-18 15:13:00,Payment Failure,Furniture,Low,Resolved,Manish Kumar,5.03,27.37,3.0,South,Web,No
TCK101440,CUST21661,2024-03-25 03:32:00,App Crash,Electronics,Medium,Open,Ishita Kapoor,0.79,,,Central,Web,No
TCK100947,CUST28780,2024-04-17 10:33:38,Order Cancellation,Groceries,Medium,Closed,Rahul Joshi,2.33,24.33,4.0,West,Web,No
TCK105499,CUST44054,2024-03-30 15:56:14,Payment Failure,Mobile & Accessories,High,Resolved,Neha Gupta,0.52,1.85,5.0,South,Chat,No
TCK104917,CUST44097,2024-10-31 04:54:39,Billing Issue,Software/Subscription,Low,Closed,Sneha Reddy,1.54,48.93,4.0,South,Web,No
TCK108557,CUST41511,2024-03-28 22:56:56,Delivery Delay,Fashion,Low,Resolved,Rohan Mehta,0.13,7.66,3.0,Central,Web,No
TCK101933,CUST34218,2024-03-19 21:24:38,Refund Request,Furniture,Low,Closed,Vikram Rao,0.42,29.91,5.0,West,Chat,No
TCK102353,CUST44107,2024-12-17 04:29:57,Billing Issue,Books & Media,Low,Closed,Manish Kumar,0.87,82.63,2.0,East,Phone,No
TCK103237,CUST28463,2024-06-28 00:12:26,Product Defect,Groceries,High,In Progress,Sneha Reddy,0.1,,,North,Email,No
TCK111287,CUST43100,2024-06-24 22:03:12,Payment Failure,Software/Subscription,High,Closed,Pooja Desai,3.63,23.26,4.0,West,Email,No
TCK103808,CUST30995,2024-06-04 08:01:48,Refund Request,Furniture,High,Resolved,Manish Kumar,0.19,8.91,4.0,North,Web,No
TCK101937,CUST39718,2024-09-01 21:50:28,App Crash,Home Appliances,Low,Resolved,Manish Kumar,0.1,30.13,4.0,East,Email,No
TCK111244,CUST16402,2024-03-19 03:24:23,Billing Issue,Furniture,High,Closed,Sneha Reddy,0.72,22.75,4.0,South,Email,No
TCK104155,CUST15484,2024-05-25 03:59:16,Feature Request,Books & Media,Low,In Progress,Ananya Iyer,0.42,,,East,Email,No
TCK108989,CUST33259,2024-07-22 18:17:08,Billing Issue,Electronics,Low,Closed,Ananya Iyer,0.59,11.11,5.0,Central,Web,No
TCK102417,CUST15863,2024-11-12 06:25:26,Delivery Delay,Books & Media,Medium,Resolved,Priya Nair,3.2,16.93,4.0,South,Web,No
TCK109292,CUST22174,2024-11-08 05:51:11,Account Access,Mobile & Accessories,Medium,Resolved,Divya Menon,1.41,1.9,4.0,East,Email,No
TCK106140,CUST47617,2024-12-17 04:14:16,Refund Request,Home Appliances,Medium,Open,Arjun Malhotra,2.25,,,West,Email,No
TCK100786,CUST33656,2024-05-19 22:18:02,Order Cancellation,Software/Subscription,Low,Closed,Aarav Sharma,0.1,15.3,3.0,,Web,No
TCK106790,CUST28479,2024-07-23 09:45:58,Refund Request,Furniture,High,Closed,Ishita Kapoor,0.37,17.63,3.0,North,Email,No
TCK108037,CUST48779,2024-01-31 11:59:24,Feature Request,Home Appliances,Critical,Closed,Divya Menon,3.68,0.79,3.0,East,Chat,Yes
TCK108316,CUST15006,2024-02-21 03:40:12,Login Problem,Furniture,Low,Resolved,Divya Menon,1.2,19.65,4.0,West,Chat,No
TCK111870,CUST15972,2024-09-07 17:35:02,Refund Request,Home Appliances,High,Resolved,Karan Verma,0.55,1.11,3.0,North,Chat,No
TCK105669,CUST36920,2024-10-09 04:30:32,Technical Support,Groceries,Medium,Closed,Divya Menon,2.22,13.07,4.0,East,Chat,No
TCK102173,CUST38812,2024-02-17 19:28:09,Account Access,Electronics,Low,Closed,Pooja Desai,1.33,19.47,3.0,West,Chat,No
TCK102170,CUST12585,2024-10-29 17:07:25,Product Defect,Groceries,Medium,Resolved,Sneha Reddy,3.28,6.36,5.0,North,Email,No
TCK106629,CUST17999,2024-07-13 00:45:30,Login Problem,Software/Subscription,Low,Resolved,Ananya Iyer,2.97,5.09,5.0,West,Email,No
TCK104010,CUST49934,2024-08-29 16:35:22,Login Problem,Fashion,Critical,Closed,Ishita Kapoor,0.1,0.73,4.0,Central,Chat,Yes
TCK104341,CUST47918,2024-02-20 08:05:19,Warranty Claim,Furniture,Medium,Closed,Aditya Singh,7.23,2.92,5.0,East,Email,No
TCK100911,CUST39245,2024-04-22 03:37:46,Feature Request,Mobile & Accessories,Medium,Closed,Manish Kumar,17.11,7.96,5.0,North,Email,No
TCK106269,CUST34201,2024-01-13 18:59:53,Login Problem,Software/Subscription,Critical,Closed,Aditya Singh,1.61,9.38,5.0,Central,Email,No
TCK102310,CUST24984,2024-01-15 18:28:37,Account Access,Mobile & Accessories,Medium,Resolved,Arjun Malhotra,0.53,44.92,4.0,,Chat,No
TCK106592,CUST22400,2024-12-22 12:26:32,Login Problem,Mobile & Accessories,Critical,Closed,Divya Menon,0.1,2.5,4.0,South,Phone,No
TCK104459,CUST12367,2024-07-10 14:53:32,Refund Request,Mobile & Accessories,Low,Closed,Arjun Malhotra,3.6,2.52,4.0,Central,Email,No
TCK107598,CUST27562,2024-05-31 23:26:50,Technical Support,Electronics,High,Resolved,Ishita Kapoor,0.85,15.6,5.0,North,Chat,No
TCK109330,CUST24115,2024-10-04 13:57:56,Technical Support,Furniture,Medium,Resolved,Sneha Reddy,10.28,63.24,2.0,South,Web,No
TCK111308,CUST34898,2024-01-26 10:40:34,Order Cancellation,Software/Subscription,Medium,Closed,Aditya Singh,0.1,33.74,3.0,North,Phone,No
TCK104653,CUST34667,2024-12-05 15:20:39,Refund Request,Home Appliances,Medium,Resolved,Arjun Malhotra,1.42,20.83,5.0,West,Web,No
TCK106219,CUST30570,2024-05-01 16:48:46,Warranty Claim,Software/Subscription,Medium,Resolved,Rahul Joshi,0.71,68.34,2.0,North,Phone,No
TCK100443,CUST14100,2024-08-12 05:16:21,Login Problem,Mobile & Accessories,Low,Closed,Sneha Reddy,1.25,6.84,3.0,East,Email,No
TCK103416,CUST47247,2024-10-27 00:05:15,App Crash,Home Appliances,Medium,Closed,Neha Gupta,1.01,0.5,4.0,North,Chat,No
TCK110596,CUST44141,2024-04-11 07:03:57,Billing Issue,Fashion,Critical,Closed,Neha Gupta,0.42,4.86,5.0,East,Chat,No
TCK109305,CUST49625,2024-11-29 12:04:00,Login Problem,Home Appliances,Medium,Closed,Arjun Malhotra,1.12,3.74,5.0,Central,Web,No
TCK109514,CUST15446,2024-05-14 07:02:36,App Crash,Software/Subscription,Medium,Closed,Arjun Malhotra,0.42,3.91,2.0,South,Email,No
TCK105745,CUST32431,2024-03-01 00:11:05,Account Access,Electronics,Critical,Closed,Divya Menon,1.55,0.7,4.0,North,Email,No
TCK101055,CUST32516,2024-03-26 09:11:01,Refund Request,Mobile & Accessories,High,Closed,Manish Kumar,2.06,14.88,4.0,Central,Phone,Yes
TCK103700,CUST26060,2024-03-30 17:53:59,Feature Request,Groceries,Critical,Closed,Karan Verma,0.1,0.5,3.0,South,Chat,No
TCK100930,CUST30170,2024-04-26 14:50:58,Order Cancellation,Groceries,Low,Closed,Priya Nair,1.48,47.55,2.0,North,Web,No
TCK106469,CUST23187,2024-12-03 13:34:07,Product Defect,Furniture,Critical,Resolved,Rahul Joshi,0.95,0.98,5.0,West,Web,No
TCK108768,CUST19283,2024-04-07 19:14:27,Feature Request,Mobile & Accessories,High,Resolved,Ishita Kapoor,0.83,1.07,4.0,West,Web,No
TCK101830,CUST11419,2024-03-12 18:32:02,Product Defect,Fashion,Low,Closed,Vikram Rao,1.38,46.97,2.0,South,Chat,No
TCK109387,CUST15241,2024-02-25 15:04:57,Product Defect,Electronics,Low,Closed,Arjun Malhotra,4.37,0.91,5.0,South,Email,No
TCK109870,CUST49127,2024-01-01 18:51:21,Order Cancellation,Home Appliances,Critical,Closed,Arjun Malhotra,0.58,4.55,4.0,North,Phone,Yes
TCK102012,CUST30740,2024-12-14 15:30:37,App Crash,Mobile & Accessories,Low,Resolved,Divya Menon,3.46,31.26,3.0,Central,Email,No
TCK100914,CUST41176,2024-06-25 05:08:57,Account Access,Books & Media,Low,Closed,Ananya Iyer,0.78,5.08,2.0,North,Phone,No
TCK107612,CUST40737,2024-02-14 15:51:19,Feature Request,Books & Media,Low,Closed,Sneha Reddy,1.29,2.17,4.0,East,Phone,No
TCK109981,CUST31702,2024-10-01 19:23:25,Account Access,Furniture,Low,Closed,Rohan Mehta,0.1,39.69,2.0,South,Phone,No
TCK111481,CUST44618,2024-05-24 17:56:32,App Crash,Groceries,Medium,Resolved,Rohan Mehta,3.39,0.5,4.0,North,Email,No
TCK102607,CUST12056,2024-11-22 15:49:09,Refund Request,Furniture,Medium,Closed,Pooja Desai,2.72,29.01,4.0,South,Email,No
TCK104929,CUST40867,2024-01-02 17:50:28,Billing Issue,Groceries,Low,Closed,Divya Menon,0.66,1.17,4.0,North,Phone,No
TCK106565,CUST46613,2024-08-02 15:16:26,Warranty Claim,Mobile & Accessories,Medium,Closed,Pooja Desai,0.1,61.77,3.0,North,Email,No
TCK111451,CUST39504,2024-07-03 12:47:51,Login Problem,Books & Media,Low,Open,Neha Gupta,3.09,,,North,Email,No
TCK100007,CUST49565,2024-04-12 17:30:47,Billing Issue,Books & Media,Critical,Resolved,Priya Nair,0.71,0.5,5.0,Central,Email,No
TCK107836,CUST10027,2024-02-16 21:52:07,Login Problem,Mobile & Accessories,Medium,Closed,Arjun Malhotra,0.19,0.65,5.0,North,Chat,No
TCK106584,CUST30761,2024-12-01 09:06:22,Technical Support,Books & Media,Medium,Closed,Rahul Joshi,0.1,3.14,4.0,Central,Phone,No
TCK103362,CUST30656,2024-04-06 17:59:56,App Crash,Electronics,Low,Closed,Karan Verma,0.1,28.73,3.0,South,Email,No
TCK110235,CUST24450,2024-04-02 20:03:50,Feature Request,Books & Media,Low,Closed,Priya Nair,0.1,4.11,4.0,South,Web,No
TCK101636,CUST19658,2024-05-17 05:05:13,Feature Request,Software/Subscription,High,Closed,Manish Kumar,3.93,1.25,5.0,South,Email,No
TCK101142,CUST42709,2024-04-18 03:58:44,App Crash,Software/Subscription,Low,Resolved,Sneha Reddy,3.39,48.48,3.0,West,Email,No
TCK100360,CUST18875,2024-10-24 10:01:52,Feature Request,Furniture,Low,Resolved,Manish Kumar,0.1,15.04,5.0,East,Email,No
TCK102071,CUST12997,2024-08-22 19:29:26,Account Access,Mobile & Accessories,High,Closed,Karan Verma,10.12,2.41,3.0,East,Email,Yes
TCK103135,CUST33031,2024-08-06 10:29:27,Feature Request,Electronics,High,Resolved,Priya Nair,3.88,0.5,5.0,North,Chat,No
TCK105161,CUST38491,2024-10-25 01:48:19,Warranty Claim,Mobile & Accessories,Low,Closed,Aarav Sharma,0.52,7.55,3.0,Central,Email,No
TCK106991,CUST33944,2024-03-16 07:43:15,Login Problem,Home Appliances,High,Resolved,Karan Verma,1.56,5.65,5.0,East,Chat,No
TCK103244,CUST48970,2024-10-28 17:25:34,Order Cancellation,Furniture,Low,Closed,Aditya Singh,0.18,34.35,4.0,North,Phone,No
TCK102243,CUST24914,2024-05-02 22:18:43,Refund Request,Home Appliances,Medium,Resolved,Rahul Joshi,0.1,8.66,4.0,North,Web,No
TCK101475,CUST48555,2024-01-28 15:57:08,Account Access,Electronics,Medium,Closed,Aditya Singh,2.8,32.92,3.0,North,Web,No
TCK110404,CUST30341,2024-03-18 15:59:32,Account Access,Home Appliances,Low,Closed,Sneha Reddy,2.55,30.68,3.0,East,Email,No
TCK103260,CUST20721,2024-12-03 18:07:55,Feature Request,Electronics,Low,Closed,Aditya Singh,7.9,3.06,3.0,Central,Email,No
TCK104021,CUST10158,2024-11-22 22:40:45,Account Access,Mobile & Accessories,Low,In Progress,Pooja Desai,0.61,,,North,Chat,No
TCK111363,CUST38397,2024-07-19 08:37:11,Technical Support,Electronics,Medium,Open,Ishita Kapoor,1.87,,,North,Email,No
TCK108567,CUST14878,2024-01-11 02:50:20,Delivery Delay,Mobile & Accessories,Critical,Resolved,Divya Menon,0.31,3.78,5.0,North,Email,Yes
TCK103501,CUST43545,2024-01-20 10:03:26,Login Problem,Home Appliances,High,Resolved,Aditya Singh,19.37,2.84,4.0,East,Email,No
TCK102659,CUST21099,2024-10-13 13:22:09,Feature Request,Fashion,Medium,Closed,Aarav Sharma,5.62,22.3,2.0,West,Email,No
TCK110236,CUST10741,2024-02-25 10:47:55,Warranty Claim,Electronics,Medium,Closed,Aarav Sharma,0.1,11.09,3.0,South,Phone,Yes
TCK101131,CUST41110,2024-05-22 07:40:58,App Crash,Mobile & Accessories,Low,Resolved,Rahul Joshi,1.9,3.86,4.0,West,Chat,No
TCK101820,CUST43948,2024-06-27 17:34:05,Billing Issue,Home Appliances,Low,Resolved,Karan Verma,2.17,34.65,4.0,North,Chat,No
TCK107462,CUST24976,2024-09-15 13:22:05,Feature Request,Furniture,High,Resolved,Sneha Reddy,9.76,33.39,3.0,Central,Web,Yes
TCK109523,CUST14130,2024-09-19 21:19:24,Warranty Claim,Home Appliances,Medium,Closed,Neha Gupta,4.04,11.47,5.0,Central,Web,No
TCK109490,CUST30332,2024-06-14 13:12:24,Order Cancellation,Home Appliances,Medium,Closed,Manish Kumar,0.52,2.2,4.0,East,Chat,No
TCK109903,CUST32261,2024-07-02 12:55:07,App Crash,Groceries,Medium,Resolved,Rohan Mehta,0.32,4.11,5.0,North,Web,No
TCK107065,CUST42456,2024-04-21 07:31:55,Account Access,Software/Subscription,Low,Closed,Ishita Kapoor,5.37,9.67,5.0,East,Web,No
TCK104319,CUST31047,2024-07-04 04:00:20,Order Cancellation,Electronics,High,Resolved,Rahul Joshi,0.19,52.25,2.0,West,Phone,Yes
TCK104670,CUST31907,2024-02-23 17:23:50,Warranty Claim,Groceries,Medium,Resolved,Neha Gupta,0.64,0.5,4.0,South,Phone,No
